reach_id,276220800,276307200,276393600,276480000,276566400,276652800,276739200,276825600,276912000,276998400,277084800,277171200,277257600,277344000
77233000173,87.77,85.13,83.78,80.59,93.95,94.1,95.91,79.25,70.29,74.92,82.91,82.08,81.63,98.62
77233000153,145.62,145.11,146.12,145.62,138.88,140.47,139.94,139.94,137.8,135.27,135.04,135.44,139.94,145.11
77233000199,87.77,85.13,83.78,80.59,93.95,94.1,95.91,79.25,70.29,74.92,82.91,82.08,81.63,98.62
77233000200,145.62,145.11,146.12,145.62,138.88,140.47,139.94,139.94,137.8,135.27,135.04,135.44,139.94,145.11
