W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100,node_id
715.846529297875,804.621178388741,814.229355794438,831.389139907259,838.391907535538,841.650516206124,867.66481147271,867.921457198755,869.7557693273,878.373036293927,896.911004118623,897.553831708662,902.235485905191,905.239510075115,909.585789112141,913.712062688128,916.831408611517,919.830122152883,921.587385974257,922.750010076766,927.254457894164,929.631738003106,930.679553105018,938.972583601733,940.892010942803,941.159223141634,959.456095482787,962.049944871022,968.287770036054,971.503799543754,981.840236191529,983.923746004418,986.077019943034,987.892142659513,988.145355662529,990.869849864318,991.370777662544,993.724148989501,1005.43539735167,1011.2257444179,1011.84528066301,1013.31760213515,1013.56526869505,1014.04122356208,1019.43605982475,1019.9400357058,1022.3681385383,1022.41953968277,1024.20807413238,1024.29209445024,1025.26501036281,1025.74467867019,1026.30653959251,1027.57434590001,1028.84397900235,1031.32645350587,1035.11794994525,1035.76264567703,1037.53589081721,1038.53202751365,1050.64574487745,1053.04531682717,1055.38289631996,1055.93014768122,1056.64813766177,1060.1165112447,1064.20013147437,1064.70352571022,1067.68529443023,1069.38593711189,1071.31142951151,1073.69006095351,1074.80835184832,1082.06762997057,1085.06790327304,1097.14223919181,1101.26118978432,1107.08928301606,1107.87111590238,1113.78982296714,1114.60195725495,1124.65418569138,1125.17623099804,1129.36321487796,1132.96755511653,1133.60449280679,1134.62062895194,1152.40516679869,1157.23323847329,1158.62375901236,1168.37484228696,1175.18742743844,1178.93965313705,1182.43165339196,1182.52641188441,1184.39457558658,1185.69244250565,1190.68507719012,1191.84895349277,1234.23581294342,21603800010024
779.531922022444,802.785060238609,803.749722430576,812.881743269046,817.092903506351,817.452271049151,829.342990645353,831.598509150894,836.776698824178,838.346480923305,856.791830209876,862.150690852143,865.96620380707,871.731376777756,872.784415684028,877.459381351634,882.767276487032,884.990801172646,889.36246477168,893.097849833836,894.413944707525,895.315783054576,900.815600090476,910.017719006217,910.276151689577,916.108722623504,932.771875223331,935.947251730666,936.838314366963,941.717990038885,942.305190973708,945.412906333247,964.332330863713,966.027381723942,971.550192639846,972.177784813388,972.329615851528,972.872061161115,980.404331798537,984.141331071947,984.416027092658,988.13344096731,988.289247072729,990.850666292795,994.629067769821,999.333106214728,1000.93581944993,1003.18394201387,1004.77842227956,1008.64720065153,1011.60035273534,1012.82761349116,1014.60270851883,1016.62092218691,1017.67603894394,1018.56079698203,1019.32553841842,1019.67877204793,1020.06076792509,1022.71086598737,1023.11018797563,1023.93314518357,1024.6395599123,1026.76372051856,1027.04008051227,1027.30827370513,1027.87924435262,1028.70507969429,1037.70778758718,1039.53558866711,1041.17203663285,1041.41062664857,1044.59939267387,1055.99844246005,1062.7685146228,1069.00488189755,1071.15918733626,1077.08023617585,1086.2002050897,1092.09853560064,1100.56550024079,1108.97141534818,1113.80517373876,1114.69046556321,1121.91141518884,1124.19741892019,1130.0869594428,1136.86833321962,1142.16828244543,1143.54266888599,1145.40698740786,1157.92910510766,1179.20567700945,1189.98268642882,1200.92741236772,1210.62466474301,1212.74734003536,1213.15432776944,1236.68444288141,1302.20947970213,21603800010034
728.977128358792,776.735052490519,783.2159661635,803.650686387917,806.983993466071,831.286620619567,836.252631117288,855.140468446862,863.937803813485,876.264757058566,882.265795675231,884.326217252873,886.686135584667,887.293426253519,888.887315051469,891.643999591462,898.603607039456,904.474711379757,907.255346296815,909.333707936148,916.518622586227,918.268986244492,923.801069824758,923.945841693943,929.034155488133,936.54995439394,940.286509054753,948.868121469731,951.980634000522,953.256679717474,953.612128280873,963.96947925757,972.177655468292,973.048747759786,975.976720809176,977.400768450457,977.625286915096,978.390482960545,978.40161834829,978.9113789556,979.880545411992,982.156584335187,983.861822539355,984.028830222302,986.822257402253,990.827872644897,993.040521960155,993.424508058148,994.129794637201,999.781245258916,1002.26257803079,1002.67138726945,1002.7836813394,1003.95985534719,1007.38291254115,1008.50049032374,1008.91930722409,1008.97743139133,1010.18524654715,1011.66730701926,1015.93926003336,1017.26747199696,1017.58019856004,1021.66274424855,1023.99020543932,1030.80508825498,1031.33012699131,1032.34731123569,1033.44524432895,1037.62332627948,1038.10340356122,1041.0056802071,1045.40134145659,1052.63216247121,1061.03417853465,1066.32800041591,1068.31069024784,1069.29844233554,1076.43710570164,1086.67360321735,1090.20058469321,1096.91798307022,1096.98466590971,1106.3414061682,1108.55304866751,1108.99395362027,1119.34595996416,1121.24229119147,1122.37975315615,1123.57423721846,1124.0325951289,1139.82260035303,1139.86492013459,1139.87259225406,1143.82641583489,1156.57172380887,1159.36194405167,1176.86368369101,1179.05034975079,1290.51481404417,21603800010044
739.10279224457,752.993183669019,793.411551892238,828.188353209094,834.363865878013,835.969154416603,843.7605064723,844.02791666676,856.638517633284,856.845380400718,858.414874788815,859.832727883707,861.34222620496,864.222622764917,871.869708641377,884.348414100613,893.806264336161,895.4327923297,897.5096459891,897.588727798168,906.190371709996,906.690414461578,907.972683948199,912.742411327096,913.150377103789,915.444267604701,916.021815457589,918.303870737683,918.598432605299,921.065213160299,923.998679175735,924.382213075159,925.739885718059,931.687682517179,931.786196183582,932.072027482637,933.912790291133,935.531394319353,945.396889507596,946.570086361185,956.816707806031,960.270269414963,961.159496690176,967.604428700608,968.837274220322,975.033688606199,975.797306837004,980.188995523226,988.215545131013,990.758767646896,991.382405551082,994.927519055499,994.952300946747,999.369403996951,999.951992805008,1002.74917655569,1010.3940909762,1013.21087771107,1018.18440129094,1018.42973923716,1022.09729462171,1022.89595529815,1024.66996267949,1029.61271549914,1039.42460494173,1039.881845783,1041.30400688421,1041.79594119872,1043.06778550138,1050.30345182889,1060.2725894772,1061.52090050045,1061.89848200098,1064.83311367097,1067.08264072585,1082.49374054571,1083.48480858287,1089.73559005117,1091.30222981871,1091.98927776404,1092.83134499503,1092.84818867281,1104.49027115027,1105.67901414385,1106.15816399417,1111.46373138162,1113.56262171589,1115.51267790765,1121.98197624368,1122.54468437243,1122.59009351708,1147.98698519244,1148.32320518475,1151.13833807809,1151.36441542941,1155.83638944755,1166.5539884886,1176.91737859607,1184.89505422211,1291.8532531243,21603800010054
778.006933961997,805.63336852339,809.719347886679,812.783770303748,846.532249084629,846.960593706803,862.144959782433,864.77116955339,865.074506995021,877.785212620421,878.290541565863,880.510001909359,884.652273890228,892.982283551959,898.487931673174,898.744974822595,901.721878819203,912.194649848883,913.755272327182,916.9770926524,923.079275540558,923.56217200304,924.054778768368,926.932654888006,928.076381770286,931.283895451795,933.780688489253,934.083404413071,940.012245817029,942.145060725052,944.709511434717,946.359074803207,952.254575953623,956.806049546278,958.622057722296,960.673628171531,969.768131517719,970.749195390509,974.783056605722,981.573810516785,985.057659344447,985.834791037103,989.039556168077,989.628628282297,991.478048692235,992.954061025188,995.19337661106,995.569995489254,995.58676369131,995.713101063366,996.714145646607,999.058065524336,1002.93263807635,1014.22943429674,1020.51621393203,1020.96880134602,1025.19169956053,1029.90297856797,1041.80208735307,1043.14368097985,1046.45965128145,1047.75113958832,1048.28406086624,1052.88054290348,1056.50722875502,1059.198002137,1059.46239712014,1061.74074797252,1062.39662182553,1062.45390542453,1064.00542682635,1068.43133652323,1070.63583997226,1072.84517587794,1074.17810983811,1077.33645594966,1077.71403056487,1079.83940922273,1080.43232658819,1083.16141727788,1089.23341372542,1092.17725239053,1100.10867312858,1100.89260157638,1101.4930375816,1110.32051513364,1121.44137311727,1137.46499039887,1141.90003600334,1146.56020795749,1152.54191688186,1164.43247135831,1165.14841022907,1178.41895347936,1182.36030618181,1194.27843206596,1197.36078182148,1212.12080278422,1223.98165887709,1279.34020037174,21603800010064
